ActionGeo_ADM1Code,ActionGeo_CountryCode,ActionGeo_FeatureID,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Type,Actor1Code,Actor1CountryCode,Actor1EthnicCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_CountryCode,Actor1Geo_FullName,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_Type,Actor1KnownGroupCode,Actor1Name,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2CountryCode,Actor2EthnicCode,Actor2Geo_ADM1Code,Actor2Geo_CountryCode,Actor2Geo_FeatureID,Actor2Geo_FullName,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_Type,Actor2KnownGroupCode,Actor2Name,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,AvgTone,DATEADDED,EventBaseCode,EventCode,EventRootCode,FractionDate,GLOBALEVENTID,GoldsteinScale,IsRootEvent,MonthYear,NumArticles,NumMentions,NumSources,QuadClass,SOURCEURL,SQLDATE,Year,index
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,CHRPRO332,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,CHRISTIAN CHURCH,CHR,PRO,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-6.8,20180724,180,180,18,2018.5589,774381626,-9,1,201807,5,5,1,4,https://www.heraldsun.com.au/news/breaking-news/christian-church-leaders-stabbed-assaulted-in-indonesia/news-story/29f386b01f74c56fca255d0263fc5372?nk=496ee91a7677169f7c0bda375de8ce83-1532453588,20180724,2018,2035
ID07,ID,10171923,"Sentul, Jawa Tengah, Indonesia",-6.7036,110.946,4,IDN,IDN,,ID07,-6.7036,ID,"Sentul, Jawa Tengah, Indonesia",110.946,10171923,4,,CENTRAL JAVA,,,,,,IDNELI,IDN,,ID07,ID,10171923,"Sentul, Jawa Tengah, Indonesia",-6.7036,110.946,4,,INDONESIAN,,,ELI,,,-2.552552553,20180723,40,40,4,2018.5562,774088891,1,1,201807,3,3,1,1,https://www.businessinsider.com/r-indonesia-still-has-too-much-corruption-says-suhartos-son-2018-7,20180723,2018,2078
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,INDONESIAN,,,,,,IDNGOV,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,GOV,,,-4.166666667,20180721,173,173,17,2018.5507,773592928,-5,1,201807,2,2,1,4,https://www.indiatoday.in/pti-feed/story/indonesian-dictator-s-convicted-murderer-son-to-run-for-office-1291204-2018-07-20,20180721,2018,2090
ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,COP,,,ID08,-7.1046,ID,"Bali, Jawa Timur, Indonesia",112.337,10205777,4,,POLICE,,,COP,,,IDN,IDN,,ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,,INDONESIA,,,,,,-5.161687219,20180721,173,173,17,2018.5507,773711395,-5,1,201807,52,52,1,4,https://sg.news.yahoo.com/riot-police-drench-anti-corruption-152457232.html,20180721,2018,2106
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,INDONESIAN,,,,,,IDNGOV,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,GOV,,,-4.508321692,20180720,173,173,17,2018.5479,773422475,-5,1,201807,10,10,5,4,https://www.malaymail.com/s/1654340/indonesian-dictators-convicted-murderer-son-to-run-for-office,20180720,2018,2133
ID02,ID,-2676772,"Denpasar, Bali, Indonesia",-8.65,115.217,4,USA,USA,,ID02,-8.65,ID,"Denpasar, Bali, Indonesia",115.217,-2676772,4,,NEW YORK,,,,,,IDN,IDN,,ID02,ID,-2676772,"Denpasar, Bali, Indonesia",-8.65,115.217,4,,ACEH,,,,,,-3.682719547,20180716,172,172,17,2018.537,772249831,-5,1,201807,10,10,1,4,http://sglinks.com/pages/116322110-north-korea-announces-criminal-amnesty-to-mark-70th,20180716,2018,2253
ID38,ID,-2699284,"Tana Toraja, Sulawesi Selatan, Indonesia",-2.9876,119.784,4,HLH,,,ID38,-2.9876,ID,"Tana Toraja, Sulawesi Selatan, Indonesia",119.784,-2699284,4,,HOSPITAL,,,HLH,,,IDN,IDN,,ID38,ID,-2699284,"Tana Toraja, Sulawesi Selatan, Indonesia",-2.9876,119.784,4,,INDONESIA,,,,,,-13.08411215,20180716,43,43,4,2018.537,772264225,2.8,1,201807,4,4,1,1,https://news2.onlinenigeria.com/news/crime/745003-double-tragedy-man-crushed-to-death-by-mother%E2%80%99s-coffin-during-funeral.html,20180716,2018,2259
ID30,ID,-2679921,"West Java, Jawa Barat, Indonesia",-6.75,107.5,5,UAF,,,ID30,-6.75,ID,"West Java, Jawa Barat, Indonesia",107.5,-2679921,5,,TERRORIST,,,UAF,,,IDN,IDN,,ID30,ID,-2679921,"West Java, Jawa Barat, Indonesia",-6.75,107.5,5,,INDONESIA,,,,,,-11.88118812,20180716,193,193,19,2018.537,772448741,-10,1,201807,10,10,1,4,https://www.straitstimes.com/asia/se-asia/3-terrorists-shot-dead-in-indonesia,20180716,2018,2279
ID10,ID,-2703546,"Yogyakarta, Yogyakarta, Indonesia",-7.78278,110.361,4,IDN,IDN,,ID10,-7.78278,ID,"Yogyakarta, Yogyakarta, Indonesia",110.361,-2703546,4,,INDONESIAN,,,,,,IDNCOP,IDN,,ID10,ID,-2703546,"Yogyakarta, Yogyakarta, Indonesia",-7.78278,110.361,4,,INDONESIA,,,COP,,,-4.95049505,20180715,193,193,19,2018.5342,772121765,-10,1,201807,4,4,1,4,http://www.dailymail.co.uk/news/article-5955249/Indonesian-police-shoot-kill-three-terrorists-attacked-officers-machetes.html,20180715,2018,2284
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,CRM,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,CONVICTS,,,CRM,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,-1.57480315,20180713,30,30,3,2018.5288,771689271,4,1,201807,6,6,1,1,http://internasional.metrotvnews.com/read/2018/07/13/900946/kpk-ready-to-face-judicial-reviews-of-corruption-convicts,20180713,2018,2304
ID08,ID,-2698521,"Surabaya, Jawa Timur, Indonesia",-7.24917,112.751,4,IDN,IDN,,ID08,-7.24917,ID,"Surabaya, Jawa Timur, Indonesia",112.751,-2698521,4,,INDONESIAN,,,,,,IDNCOP,IDN,,ID08,ID,-2698521,"Surabaya, Jawa Timur, Indonesia",-7.24917,112.751,4,,INDONESIA,,,COP,,,-3.716216216,20180712,190,190,19,2018.526,771543793,-10,1,201807,1,1,1,4,https://inhomelandsecurity.com/new-research-shows-why-terrorists-quit-terrorism/,20180712,2018,2324
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,INDONESIAN,,,,,,IDNCOP,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,COP,,,-6.060606061,20180708,90,90,9,2018.5151,770291810,-2,0,201807,2,2,1,2,https://en.tempo.co/read/news/2018/07/08/055919793/Death-of-Terrorist-Bahrun-Naim-Difficult-to-Verify,20180708,2018,2371
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,DEPUTY,,,COP,,,IDNGOV,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,ACEH,,,GOV,,,-5.960264901,20180705,10,10,1,2018.5068,769566266,0,0,201807,10,10,1,1,https://en.tempo.co/read/news/2018/07/05/055919729/Aceh-Governor-Denies-KPKs-Corruption-Allegation,20180705,2018,2436
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDNGOV,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,ACEH,,,GOV,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-8.162108741,20180705,173,173,17,2018.5068,769598431,-5,1,201807,66,74,8,4,https://www.reuters.com/article/us-indonesia-corruption/indonesia-arrests-ex-rebel-turned-governor-in-aceh-over-graft-idUSKBN1JV0LX,20180705,2018,2440
ID04,ID,-2675003,"Cempaka Putih, Jakarta Raya, Indonesia",-6.2854,106.763,4,COP,,,ID04,-6.2854,ID,"Cempaka Putih, Jakarta Raya, Indonesia",106.763,-2675003,4,,POLICE CHIEF,,,COP,,,IDN,IDN,,ID04,ID,-2675003,"Cempaka Putih, Jakarta Raya, Indonesia",-6.2854,106.763,4,,JAKARTA,,,,,,-5.803571429,20180704,190,190,19,2018.5041,769280557,-10,1,201807,10,10,1,4,http://www.thejakartapost.com/news/2018/07/03/police-chief-vows-to-combat-crime-on-jakarta-streets.html,20180704,2018,2475
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,GOV,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,FINANCE MINIST,,,GOV,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-1.882352941,20180629,71,71,7,2018.4904,768159226,7.4,0,201806,2,2,1,2,https://www.dw.com/en/malaysian-anti-corruption-agency-freezes-political-party-bank-accounts/a-44452269,20180629,2018,2578
ID30,ID,-2673682,"Bogor, Jawa Barat, Indonesia",-6.1522,106.991,4,CVL,,,ID30,-6.1522,ID,"Bogor, Jawa Barat, Indonesia",106.991,-2673682,4,,SETTLEMENT,,,CVL,,,IDN,IDN,,ID30,ID,-2673682,"Bogor, Jawa Barat, Indonesia",-6.1522,106.991,4,,INDONESIA,,,,,,-1.100917431,20180629,40,40,4,2018.4904,768241858,1,1,201806,2,2,1,1,https://en.antaranews.com/news/116410/jokowi-mahathir-discuss-corruption-connectivity-border-settlement-and-politics,20180629,2018,2586
ID30,ID,-2673682,"Bogor, Jawa Barat, Indonesia",-6.1522,106.991,4,GOV,,,ID30,-6.1522,ID,"Bogor, Jawa Barat, Indonesia",106.991,-2673682,4,,GOVERNANCE,,,GOV,,,IDN,IDN,,ID30,ID,11277349,"Jumat, Jawa Barat, Indonesia",-7.0478,108.346,4,,INDONESIA,,,,,,-1.134215501,20180629,40,40,4,2018.4904,768248815,1,1,201806,6,6,1,1,http://en.metrotvnews.com/national-en/zNAwnjAk-jokowi-mahathir-discuss-corruption-connectivity-border-settlement-and-politics,20180629,2018,2595
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,POLICE OFFICER,,,COP,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,-9.446714619,20180628,190,190,19,2018.4877,767897095,-10,1,201806,10,10,2,4,http://www.india.com/news/world/one-killed-two-policemen-missing-in-fresh-papua-violence-3136832/,20180628,2018,2680
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,GOV,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,GOVERNMENT OFFICIAL,,,GOV,,,IDNGOVREL,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,SURYADHARMA ALI,,,GOV,,,-6.846673095,20180628,71,71,7,2018.4877,767910547,7.4,0,201806,5,5,1,2,https://international.la-croix.com/news/corruption-and-the-high-cost-politics-in-indonesia/7935,20180628,2018,2682
ID30,ID,-2679921,"West Java, Jawa Barat, Indonesia",-6.75,107.5,5,COP,,,ID30,-6.75,ID,"West Java, Jawa Barat, Indonesia",107.5,-2679921,5,,POLICE,,,COP,,,IDN,IDN,,ID30,ID,-2679921,"West Java, Jawa Barat, Indonesia",-6.75,107.5,5,,INDONESIA,,,,,,-8.230452675,20180626,110,110,11,2018.4822,767332620,-2,0,201806,2,2,1,3,https://en.antaranews.com/news/116335/densus-88-arrests-three-suspected-terrorists-in-gorontalo,20180626,2018,2755
ID26,ID,-2683872,"Kota Tinggi, Sumatera Utara, Indonesia",2.4551,98.0639,4,COP,,,ID26,2.4551,ID,"Kota Tinggi, Sumatera Utara, Indonesia",98.0639,-2683872,4,,POLICE CHIEF,,,COP,,,IDN,IDN,,ID26,ID,-2683872,"Kota Tinggi, Sumatera Utara, Indonesia",2.4551,98.0639,4,,INDONESIA,,,,,,-5.701754386,20180626,173,173,17,2018.4795,767390083,-5,1,201806,4,4,1,4,http://malaysiandigest.com/news/744413-workshop-owner-workers-detained-to-help-in-iron-thefts-in-pengerang.html,20180625,2018,2763
ID,ID,ID,Indonesia,-5,120,1,paaREB,,paa,ID,-5,ID,Indonesia,120,ID,1,,PAPUAN,,,REB,,,IDN,IDN,,ID,ID,ID,Indonesia,-5,120,1,,PAPUA,,,,,,-8.296509191,20180625,190,190,19,2018.4795,766989292,-10,1,201806,7,7,2,4,https://www.msn.com/en-us/news/world/three-killed-in-fresh-papua-violence-indonesia-authorities/ar-AAz86EU,20180625,2018,2779
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,POLICE,,,COP,,,IDNUAF,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,UAF,,,-9.403669725,20180624,173,173,17,2018.4767,766774365,-5,1,201806,1,1,1,4,https://en.tempo.co/read/news/2018/06/24/055919449/Police-Wary-of-Terrorist-Threats-After-Aman-Abdurrahman-Verdict,20180624,2018,2803
ID08,ID,10205777,"Bali, Jawa Timur, Indonesia",-7.1046,112.337,4,CVL,,,ID08,-7.1046,ID,"Bali, Jawa Timur, Indonesia",112.337,10205777,4,,TOURIST,,,CVL,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-10.60027237,20180622,190,190,19,2018.4712,766295610,-10,0,201806,56,56,26,4,https://www.ourmidland.com/news/crime/article/Indonesia-court-sentences-cleric-behind-attacks-13016212.php,20180622,2018,2816
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,INDONESIA,,,,,,IDNUAF,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,UAF,,,-15.625,20180622,173,173,17,2018.4712,766416652,-5,1,201806,2,2,1,4,http://www.abc.net.au/radio/programs/pm/indonesia-most-dangerous-terrorist-abdurrahman-sentenced-death/9900368,20180622,2018,2832
ID26,ID,-2700603,"Tigaras, Sumatera Utara, Indonesia",2.7984,98.7883,4,COP,,,ID26,2.7984,ID,"Tigaras, Sumatera Utara, Indonesia",98.7883,-2700603,4,,POLICE,,,COP,,,IDN,IDN,,ID26,ID,-2700603,"Tigaras, Sumatera Utara, Indonesia",2.7984,98.7883,4,,INDONESIA,,,,,,-4.330908936,20180621,10,10,1,2018.4685,766053006,0,1,201806,4,4,2,1,https://www.businesslive.co.za/bd/world/asia/2018-06-21-criminal-charges-likely-as-overloaded-indonesian-ferry-sinks-with-192-missing/,20180621,2018,2859
ID,ID,ID,Indonesia,-5,120,1,MIL,,,ID,-5,ID,Indonesia,120,ID,1,,ARMY,,,MIL,,,IDN,IDN,,ID,ID,ID,Indonesia,-5,120,1,,INDONESIAN,,,,,,-6.153846154,20180615,190,190,19,2018.4521,764664245,-10,1,201806,7,7,1,4,http://asiapacific.anu.edu.au/cap-events/2018-06-20/army-and-indonesian-genocide-mechanics-mass-murder,20180615,2018,2913
ID30,ID,-2699323,"Tangerang, Jawa Barat, Indonesia",-6.17806,106.63,4,COP,,,ID30,-6.17806,ID,"Tangerang, Jawa Barat, Indonesia",106.63,-2699323,4,,POLICE,,,COP,,,IDNLAB,IDN,,ID30,ID,-2699323,"Tangerang, Jawa Barat, Indonesia",-6.17806,106.63,4,,INDONESIA,,,LAB,,,-10.85972851,20180611,173,173,17,2018.4411,763298695,-5,1,201806,4,8,1,4,http://www.thejakartapost.com/news/2018/06/11/police-arrest-motorcycle-workshop-employees-in-tangerang-for-stealing.html,20180611,2018,3005
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,DEPUTY,,,COP,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-4.273504274,20180608,10,10,1,2018.4329,762615920,0,0,201806,4,4,1,1,http://www.thejakartapost.com/news/2018/06/08/indonesia-needs-to-act-faster-against-environment-crimes-bodies.html,20180608,2018,3033
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,LEG,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,HOUSE OF REPRESENTATIVES,,,LEG,,,IDNCRM,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,CRM,,,-3.759398496,20180604,10,10,1,2018.4219,761358222,0,1,201806,10,10,1,1,http://jakartaglobe.id/politics/new-criminal-code-wont-weaken-kpk-gay-sex-remain-illegal/,20180604,2018,3092
ID07,ID,10157755,"Gondangrejo, Jawa Tengah, Indonesia",-6.8203,110.847,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,POLICE,,,COP,,,IDNUAF,IDN,,ID07,ID,10157755,"Gondangrejo, Jawa Tengah, Indonesia",-6.8203,110.847,4,,INDONESIA,,,UAF,,,-12.90322581,20180604,173,173,17,2018.4219,761438256,-5,1,201806,2,2,1,4,http://en.metrotvnews.com/national-en/zNAwXaAk-police-arrest-suspected-terrorist-in-karanganyar,20180604,2018,3098
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,LEG,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,HOUSE OF REPRESENTATIVES,,,LEG,,,IDNCRM,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,CRM,,,-3.759398496,20180603,10,10,1,2018.4192,761325513,0,1,201806,20,20,1,1,http://jakartaglobe.id/corporate-news/new-criminal-code-wont-weaken-kpk-gay-sex-remain-illegal/,20180603,2018,3124
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,GOV,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,MINISTRY,,,GOV,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIAN,,,,,,-6.028368794,20180531,90,90,9,2018.4137,760638375,-2,1,201805,2,2,1,2,http://en.republika.co.id/berita/en/national-politics/18/06/01/p9ltfw414-bnptministry-to-share-information-on-foreign-terrorists,20180531,2018,3199
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,JAKARTA,,,,,,IDNCOP,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,COP,,,-5.18134715,20180527,10,10,1,2018.4027,759509431,0,1,201805,2,2,1,1,http://www.thejakartapost.com/news/2018/05/27/group-steals-billions-from-pawnshops.html,20180527,2018,3276
ID30,ID,10215431,"Cipinang, Jawa Barat, Indonesia",-6.8217,108.515,4,MIL,,,ID30,-6.8217,ID,"Cipinang, Jawa Barat, Indonesia",108.515,10215431,4,,PARAMILITARY,,,MIL,,,IDN,IDN,,ID30,ID,10215431,"Cipinang, Jawa Barat, Indonesia",-6.8217,108.515,4,,JAKARTA,,,,,,-9.128630705,20180524,173,173,17,2018.3945,758562910,-5,1,201805,1,1,1,4,https://www.thestar.com.my/news/regional/2018/05/24/proposal-for-separate-holding-centre-for-terrorists/,20180524,2018,3300
ID07,ID,-2680876,"Nusakambangan, Jawa Tengah, Indonesia",-7.75111,108.949,4,COP,,,ID07,-7.75111,ID,"Nusakambangan, Jawa Tengah, Indonesia",108.949,-2680876,4,,NATIONAL POLICE CHIEF,,,COP,,,IDN,IDN,,ID07,ID,-2680876,"Nusakambangan, Jawa Tengah, Indonesia",-7.75111,108.949,4,,INDONESIA,,,,,,-5.395683453,20180524,14,14,1,2018.3945,758584849,0,1,201805,2,2,1,1,https://en.tempo.co/read/news/2018/05/24/055918706/Jokowi-Special-Terrorist-Cell-Construction-Soon-to-be-Completed,20180524,2018,3302
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,CHR,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,CHRISTIAN,CHR,,,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-13.60544218,20180522,120,120,12,2018.389,757975172,-4,1,201805,2,2,1,3,http://www.eurasiareview.com/22052018-indonesia-catholics-want-mercy-for-terrorist-kingpin/,20180522,2018,3361
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,IDN,IDN,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,JAKARTA,,,,,,IDNUAF,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,UAF,,,-8.173076923,20180521,173,173,17,2018.3671,757750305,-5,1,201805,1,1,1,4,http://www.en.netralnews.com/news/currentnews/read/21264/death.penalty.for.terrorist.is.firm.message.from.indonesian.govt,20180514,2018,3369
ID08,ID,-2698521,"Surabaya, Jawa Timur, Indonesia",-7.24917,112.751,4,COP,,,ID08,-7.24917,ID,"Surabaya, Jawa Timur, Indonesia",112.751,-2698521,4,,POLICE,,,COP,,,IDN,IDN,,ID08,ID,-2698521,"Surabaya, Jawa Timur, Indonesia",-7.24917,112.751,4,,SURABAYA,,,,,,-6.003699377,20180521,173,173,17,2018.3863,757750672,-5,0,201805,12,12,2,4,https://www.msn.com/en-sg/news/other/terrorist-attacks-a-wake-up-call-for-indonesia-and-the-region/ar-AAxzzFO,20180521,2018,3374
ID08,ID,-2698521,"Surabaya, Jawa Timur, Indonesia",-7.24917,112.751,4,COP,,,ID08,-7.24917,ID,"Surabaya, Jawa Timur, Indonesia",112.751,-2698521,4,,POLICE,,,COP,,,IDN,IDN,,ID08,ID,-2698521,"Surabaya, Jawa Timur, Indonesia",-7.24917,112.751,4,,SURABAYA,,,,,,-9.930715935,20180520,183,183,18,2018.3836,757648142,-10,0,201805,10,10,1,4,http://www.scmp.com/comment/insight-opinion/article/2146998/terrorist-attacks-wake-call-indonesia-and-region,20180520,2018,3401
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,CRM,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,CRIMINAL,,,CRM,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,INDONESIA,,,,,,-6.302521008,20180518,14,14,1,2018.3781,757085408,0,1,201805,3,3,1,1,https://en.tempo.co/read/news/2018/05/18/055918567/Expert-Fredrich-Yunadi-Cannot-be-Subjected-to-Criminal-Penalty,20180518,2018,3413
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,NATIONAL POLICE,,,COP,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,JAKARTA,,,,,,-8.914728682,20180517,112,112,11,2018.3753,756711134,-2,1,201805,5,5,1,3,https://en.tempo.co/read/news/2018/05/17/057918520/Densus-88-Findings-After-Raiding-Terrorists-Location-in-Tangerang,20180517,2018,3461
ID00,ID,-2694169,"Riau, Indonesia (general), Indonesia",-1.71667,105.933,4,COP,,,ID30,-6.4,ID,"Depok, Jawa Barat, Indonesia",106.819,-2676778,4,,POLICE,,,COP,,,IDNCOP,IDN,,ID00,ID,-2694169,"Riau, Indonesia (general), Indonesia",-1.71667,105.933,4,,INDONESIA,,,COP,,,-10.50228311,20180517,43,43,4,2018.3753,756796612,2.8,1,201805,2,2,1,1,https://en.antaranews.com/news/115742/eight-alleged-terrorists-arrested-in-riau-police-chief,20180517,2018,3496
ID00,ID,-2694169,"Riau, Indonesia (general), Indonesia",-1.71667,105.933,4,COP,,,ID00,-1.71667,ID,"Riau, Indonesia (general), Indonesia",105.933,-2694169,4,,POLICE,,,COP,,,IDN,IDN,,ID00,ID,-2694169,"Riau, Indonesia (general), Indonesia",-1.71667,105.933,4,,INDONESIA,,,,,,-10.39426523,20180517,182,182,18,2018.3753,756810059,-9.5,1,201805,2,2,1,4,http://en.republika.co.id/berita/en/national-politics/18/05/17/p8vg4q414-police-await-families-to-take-suspected-terrorist-bodies,20180517,2018,3507
ID01,ID,10107374,"Tanjung Balai, Aceh, Indonesia",4.3681,98.1585,4,HLH,,,ID01,4.3681,ID,"Tanjung Balai, Aceh, Indonesia",98.1585,10107374,4,,HOSPITAL,,,HLH,,,IDN,IDN,,ID01,ID,10107374,"Tanjung Balai, Aceh, Indonesia",4.3681,98.1585,4,,INDONESIA,,,,,,-15.05132189,20180516,43,43,4,2018.3726,756272851,2.8,1,201805,3,3,3,1,https://in.news.yahoo.com/two-alleged-terrorists-killed-indonesia-232803885.html,20180516,2018,3547
ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,COP,,,ID04,-6.17444,ID,"Jakarta, Jakarta Raya, Indonesia",106.829,-2679652,4,,POLICE,,,COP,,,IDN,IDN,,ID04,ID,-2679652,"Jakarta, Jakarta Raya, Indonesia",-6.17444,106.829,4,,SURABAYA,,,,,,-8.695652174,20180516,42,42,4,2018.3726,756299869,1.9,1,201805,10,10,1,1,https://en.tempo.co/read/news/2018/05/16/055918477/Densus-88-Subdue-13-Terrorists-Responsible-for-Surabaya-Bombings,20180516,2018,3561
